Kuala Lumpur,Kuala Lumpur,50000,3.1433,101.6955
Kuala Lumpur,Kuala Lumpur,57990,3.139,101.6869
Kuala Lumpur,Kuala Lumpur,58000,3.1238,101.6841
Kuala Lumpur,Kuala Lumpur,58100,3.1185,101.687
Kuala Lumpur,Kuala Lumpur,58200,3.0934,101.6794
Kuala Lumpur,Kuala Lumpur,58700,3.139,101.6869
Kuala Lumpur,Kuala Lumpur,58990,3.139,101.6869
Kuala Lumpur,Kuala Lumpur,59000,3.1328,101.6783
Kuala Lumpur,Kuala Lumpur,59100,3.1317,101.6707
Kuala Lumpur,Kuala Lumpur,59200,3.1185,101.6757
Kuala Lumpur,Kuala Lumpur,59700,3.139,101.6869
Kuala Lumpur,Kuala Lumpur,59800,3.139,101.6869
Kuala Lumpur,Kuala Lumpur,59990,3.139,101.6869
Kuala Lumpur,Kuala Lumpur,60000,3.1456,101.645
Selangor,Ampang,68000,3.1549,101.7412
Selangor,Bandar Baru Bangi,43650,2.9918,101.7455
Selangor,Bandar Puncak Alam,42300,3.1682,101.5271
Selangor,Bangi,43600,2.9271,101.7802
Selangor,Banting,42700,2.9092,101.5279
Selangor,Batang Berjuntai,45600,3.3036,101.46
Selangor,Batang Berjuntai,45607,3.3833,101.4167
Selangor,Batang Berjuntai,45609,3.3212,101.4126
Selangor,Batang Berjuntai,45620,3.3019,101.3005
Selangor,Batang Kali,44300,3.3751,101.6306
Selangor,Batangkali,44300,3.2206,101.5735
Selangor,Batu Arang,48100,3.1802,101.5034
Selangor,Batu Caves,68100,3.2251,101.6803
Selangor,Beranang,43700,2.952,101.8261
Selangor,Bukit Rotan,45700,3.1956,101.3926
Selangor,Cheras,43200,3.0643,101.7543
Selangor,Cheras,43207,3.0427,101.7714
Selangor,Cheras,56000,3.075,101.7382
Selangor,Cheras,56100,3.1105,101.7389
Selangor,Cyberjaya,63000,2.9679,101.653
Selangor,Cyberjaya,63100,2.9251,101.6574
Selangor,Cyberjaya,63200,2.8064,101.7239
Selangor,Cyberjaya,63300,2.996,101.6202
Selangor,Dengkil,43800,2.9686,101.652
Selangor,Dengkil,43807,2.8643,101.6775
Selangor,Gombak,53100,3.268,101.6764
Selangor,ulu Langat,3100,3.0719,101.8347
Selangor,Jenjarom,42600,2.9723,101.5282
Selangor,Jenjarom,42610,2.8382,101.6827
Selangor,Jeram,45800,3.1944,101.4281
Selangor,Jerantut,27000,3.4004,102.0898
Selangor,Kajang,43000,3.0094,101.7755
Selangor,Kajang,43007,2.9977,101.7864
Selangor,Kajang,43009,2.9977,101.7864
Selangor,Kajang,43558,2.9977,101.7864
Selangor,Kapar,42200,3.1331,101.4207
Selangor,Kerling,44100,3.5566,101.5612
Selangor,Klang,41000,3.0349,101.5119
Selangor,Klang,41050,3.0645,101.4786
Selangor,Klang,41100,3.0492,101.4514
Selangor,Klang,41150,3.0489,101.4877
Selangor,Klang,41200,3.0232,101.4621
Selangor,Klang,41250,3.04,101.4496
Selangor,Klang,41300,3.0641,101.466
Selangor,Klang,41400,3.0557,101.4611
Selangor,Klang,41506,3.0431,101.4407
Selangor,Klang,41560,3.0431,101.4407
Selangor,Klang,41586,3.0431,101.4407
Selangor,Klang,41672,3.0431,101.4407
Selangor,Klang,41700,3.0433,101.4413
Selangor,Klang,41710,3.0431,101.4407
Selangor,Klang,41720,3.0431,101.4407
Selangor,Klang,41900,3.0431,101.4407
Selangor,Klang,41902,3.0431,101.4407
Selangor,Klang,41904,3.0431,101.4407
Selangor,Klang,41906,3.0431,101.4407
Selangor,Klang,41908,3.0431,101.4407
Selangor,Klang,41910,3.0431,101.4407
Selangor,Klang,41912,3.0431,101.4407
Selangor,Klang,41914,3.0431,101.4407
Selangor,Klang,41916,3.0431,101.4407
Selangor,Klang,41918,3.0431,101.4407
Selangor,Klang,41990,3.0431,101.4407
Selangor,Klang,42100,3.0592,101.4615
Selangor,KLIA,64000,2.8239,101.687
Selangor,Kuala Kubu Baru,44000,3.386,101.5488
Selangor,Kuala Kubu Baru,44010,3.3057,101.5167
Selangor,Kuala Kubu Baru,44020,3.4593,101.4807
Selangor,Kuala Kubu Baru,44110,3.0224,101.7237
Selangor,Kuala Selangor,45000,3.2457,101.3678
Selangor,Kuantan,26060,3.6228,102.3926
Selangor,Pandan,55100,3.1331,101.7503
Selangor,Pelabuhan Klang,42000,3.0186,101.4286
Selangor,Pelabuhan Klang,42009,3.0042,101.4134
Selangor,Pelabuhan Klang,42920,3.1373,101.7471
Selangor,Petaling Jaya,46000,3.107,101.6305
Selangor,Petaling Jaya,46050,3.095,101.6232
Selangor,Petaling Jaya,46100,3.1026,101.6288
Selangor,Petaling Jaya,46150,3.109,101.5704
Selangor,Petaling Jaya,46200,3.0832,101.6407
Selangor,Petaling Jaya,46300,3.1317,101.6047
Selangor,Petaling Jaya,46350,3.116,101.6425
Selangor,Petaling Jaya,46400,3.0762,101.6529
Selangor,Petaling Jaya,46506,3.1083,101.6423
Selangor,Petaling Jaya,46547,3.1071,101.6083
Selangor,Petaling Jaya,46549,3.1071,101.6083
Selangor,Petaling Jaya,46551,3.1071,101.6083
Selangor,Petaling Jaya,46564,3.1071,101.6083
Selangor,Petaling Jaya,46582,3.1071,101.6083
Selangor,Petaling Jaya,46598,3.1071,101.6083
Selangor,Petaling Jaya,46662,3.1021,101.6452
Selangor,Petaling Jaya,46667,3.1071,101.6083
Selangor,Petaling Jaya,46668,3.1071,101.6083
Selangor,Petaling Jaya,46672,3.1071,101.6083
Selangor,Petaling Jaya,46675,3.1071,101.6083
Selangor,Petaling Jaya,46700,3.1071,101.6083
Selangor,Petaling Jaya,46710,3.1071,101.6083
Selangor,Petaling Jaya,46720,3.1071,101.6083
Selangor,Petaling Jaya,46730,3.1071,101.6083
Selangor,Petaling Jaya,46740,3.1071,101.6083
Selangor,Petaling Jaya,46750,3.1071,101.6083
Selangor,Petaling Jaya,46760,3.1071,101.6083
Selangor,Petaling Jaya,46770,3.1071,101.6083
Selangor,Petaling Jaya,46780,3.1071,101.6083
Selangor,Petaling Jaya,46781,3.1071,101.6083
Selangor,Petaling Jaya,46782,3.1071,101.6083
Selangor,Petaling Jaya,46783,3.1071,101.6083
Selangor,Petaling Jaya,46784,3.1071,101.6083
Selangor,Petaling Jaya,46785,3.1071,101.6083
Selangor,Petaling Jaya,46786,3.1071,101.6083
Selangor,Petaling Jaya,46787,3.1071,101.6083
Selangor,Petaling Jaya,46788,3.1071,101.6083
Selangor,Petaling Jaya,46789,3.1071,101.6083
Selangor,Petaling Jaya,46790,3.1071,101.6083
Selangor,Petaling Jaya,46791,3.1071,101.6083
Selangor,Petaling Jaya,46792,3.1071,101.6083
Selangor,Petaling Jaya,46793,3.1071,101.6083
Selangor,Petaling Jaya,46794,3.1071,101.6083
Selangor,Petaling Jaya,46795,3.1071,101.6083
Selangor,Petaling Jaya,46796,3.1071,101.6083
Selangor,Petaling Jaya,46797,3.1071,101.6083
Selangor,Petaling Jaya,46798,3.1071,101.6083
Selangor,Petaling Jaya,46799,3.1071,101.6083
Selangor,Petaling Jaya,46800,3.1071,101.6083
Selangor,Petaling Jaya,46801,3.1071,101.6083
Selangor,Petaling Jaya,46802,3.1071,101.6083
Selangor,Petaling Jaya,46803,3.1071,101.6083
Selangor,Petaling Jaya,46804,3.1071,101.6083
Selangor,Petaling Jaya,46805,3.1071,101.6083
Selangor,Petaling Jaya,46806,3.1071,101.6083
Selangor,Petaling Jaya,46860,3.1071,101.6083
Selangor,Petaling Jaya,46870,3.1071,101.6083
Selangor,Petaling Jaya,46960,3.1071,101.6083
Selangor,Petaling Jaya,46962,3.1071,101.6083
Selangor,Petaling Jaya,46964,3.1071,101.6083
Selangor,Petaling Jaya,46966,3.1071,101.6083
Selangor,Petaling Jaya,46968,3.1071,101.6083
Selangor,Petaling Jaya,46970,3.1071,101.6083
Selangor,Petaling Jaya,46972,3.1071,101.6083
Selangor,Petaling Jaya,46974,3.1071,101.6083
Selangor,Petaling Jaya,46976,3.1071,101.6083
Selangor,Petaling Jaya,46978,3.0689,101.5742
Selangor,Petaling Jaya,47300,3.1097,101.6171
Selangor,Petaling Jaya,47301,3.1042,101.6128
Selangor,Petaling Jaya,47307,3.1071,101.6083
Selangor,Petaling Jaya,47308,3.1298,101.6275
Selangor,Petaling Jaya,47400,3.1296,101.6274
Selangor,Petaling Jaya,47410,3.12,101.5952
Selangor,Petaling Jaya,47500,3.0886,101.607
Selangor,Petaling Jaya,47800,3.1149,101.5869
Selangor,Petaling Jaya,47810,3.144,101.5875
Selangor,Petaling Jaya,47820,3.1571,101.6019
Selangor,Petaling Jaya,47830,3.1871,101.5917
Selangor,Puchong,47100,3.0757,101.6198
Selangor,Puchong,47110,3.0099,101.6318
Selangor,Puchong,47120,3.0122,101.6283
Selangor,Puchong,47130,2.9881,101.6053
Selangor,Puchong,47140,3.0034,101.6115
Selangor,Puchong,47150,3.1013,101.5693
Selangor,Puchong,47160,3.0471,101.6294
Selangor,Puchong,47170,3.0271,101.6034
Selangor,Puchong,47180,3.0666,101.6122
Selangor,Puchong,47190,3.0533,101.6348
Selangor,Pulau Carey,42960,2.8879,101.3913
Selangor,Pulau Indah,42920,2.9662,101.3768
Selangor,Pulau Ketam,42940,2.9555,101.3268
Selangor,Rasa,44200,3.3861,101.6093
Selangor,Rawang,48000,3.2549,101.5705
Selangor,Rawang,48010,3.3351,101.5498
Selangor,Rawang,48020,3.2277,101.6017
Selangor,Rawang,48050,3.2559,101.5642
Selangor,Rawang,48100,3.3216,101.4744
Selangor,Rawang,48300,3.3083,101.5123
Selangor,Sabak Bernam,45200,3.6254,101.0593
Selangor,Sabak Bernam,45207,3.7317,100.9384
Selangor,Sabak Bernam,45209,3.7453,101.0584
Selangor,Sekinchan,45400,3.3788,101.2798
Selangor,Semenyih,43500,2.9982,101.8017
Selangor,Sepang,43900,2.9765,101.7067
Selangor,Serdang,43400,2.9892,101.7125
Selangor,Serendah,48200,3.23,101.6374
Selangor,Seri Kembangan,43300,3.0383,101.7094
Selangor,Shah Alam,40000,3.0797,101.5186
Selangor,Shah Alam,40100,3.0799,101.5334
Selangor,Shah Alam,40150,3.11,101.5538
Selangor,Shah Alam,40160,3.1643,101.5584
Selangor,Shah Alam,40170,3.0733,101.5054
Selangor,Shah Alam,40200,3.0544,101.5169
Selangor,Shah Alam,40300,3.0549,101.5314
Selangor,Shah Alam,40400,3.0457,101.5573
Selangor,Shah Alam,40450,3.0612,101.5189
Selangor,Shah Alam,40460,3.0538,101.5304
Selangor,Shah Alam,40470,3.0608,101.5661
Selangor,Shah Alam,40500,3.0906,101.5296
Selangor,Shah Alam,40502,3.0878,101.5022
Selangor,Shah Alam,40503,3.0906,101.5296
Selangor,Shah Alam,40505,3.0906,101.5296
Selangor,Shah Alam,40512,3.0906,101.5296
Selangor,Shah Alam,40517,3.1583,101.6943
Selangor,Shah Alam,40520,3.0906,101.5296
Selangor,Shah Alam,40529,3.0906,101.5296
Selangor,Shah Alam,40542,3.0906,101.5296
Selangor,Shah Alam,40548,3.0906,101.5296
Selangor,Shah Alam,40550,3.0906,101.5296
Selangor,Shah Alam,40551,3.0851,101.5234
Selangor,Shah Alam,40560,3.0906,101.5296
Selangor,Shah Alam,40564,3.0906,101.5296
Selangor,Shah Alam,40570,3.0906,101.5296
Selangor,Shah Alam,40572,3.0906,101.5296
Selangor,Shah Alam,40576,3.0906,101.5296
Selangor,Shah Alam,40578,3.0906,101.5296
Selangor,Shah Alam,40582,3.0906,101.5296
Selangor,Shah Alam,40590,3.0906,101.5296
Selangor,Shah Alam,40592,3.0906,101.5296
Selangor,Shah Alam,40594,3.0906,101.5296
Selangor,Shah Alam,40596,3.0906,101.5296
Selangor,Shah Alam,40598,3.0906,101.5296
Selangor,Shah Alam,40604,3.0906,101.5296
Selangor,Shah Alam,40607,3.0906,101.5296
Selangor,Shah Alam,40608,3.6795,100.9886
Selangor,Shah Alam,40610,3.0906,101.5296
Selangor,Shah Alam,40612,3.1683,101.7118
Selangor,Shah Alam,40620,3.0934,101.5833
Selangor,Shah Alam,40622,3.0906,101.5296
Selangor,Shah Alam,40626,3.0906,101.5296
Selangor,Shah Alam,40632,3.0906,101.5296
Selangor,Shah Alam,40646,3.0906,101.5296
Selangor,Shah Alam,40648,3.0906,101.5296
Selangor,Shah Alam,40660,3.0906,101.5296
Selangor,Shah Alam,40664,3.672,100.9829
Selangor,Shah Alam,40670,3.0906,101.5296
Selangor,Shah Alam,40672,3.0906,101.5296
Selangor,Shah Alam,40673,3.0906,101.5296
Selangor,Shah Alam,40674,3.0906,101.5296
Selangor,Shah Alam,40675,3.0906,101.5296
Selangor,Shah Alam,40676,3.0906,101.5296
Selangor,Shah Alam,40680,3.0906,101.5296
Selangor,Shah Alam,40690,3.0906,101.5296
Selangor,Shah Alam,40700,3.0906,101.5296
Selangor,Shah Alam,40702,3.0906,101.5296
Selangor,Shah Alam,40704,3.0906,101.5296
Selangor,Shah Alam,40706,3.0906,101.5296
Selangor,Shah Alam,40708,3.0906,101.5296
Selangor,Shah Alam,40710,3.0906,101.5296
Selangor,Shah Alam,40712,3.0906,101.5296
Selangor,Shah Alam,40714,3.0906,101.5296
Selangor,Shah Alam,40716,3.0906,101.5296
Selangor,Shah Alam,40718,3.0906,101.5296
Selangor,Shah Alam,40720,3.0906,101.5296
Selangor,Shah Alam,40722,3.0906,101.5296
Selangor,Shah Alam,40724,3.0906,101.5296
Selangor,Shah Alam,40726,3.0906,101.5296
Selangor,Shah Alam,40728,3.0906,101.5296
Selangor,Shah Alam,40730,3.0906,101.5296
Selangor,Shah Alam,40732,3.0906,101.5296
Selangor,Shah Alam,40800,3.0906,101.5296
Selangor,Shah Alam,40802,3.0906,101.5296
Selangor,Shah Alam,40804,3.0906,101.5296
Selangor,Shah Alam,40806,3.0906,101.5296
Selangor,Shah Alam,40808,3.0906,101.5296
Selangor,Shah Alam,40810,3.0906,101.5296
Selangor,Shah Alam,40990,3.0906,101.5296
Selangor,Subang Airport,47200,3.1851,101.6275
Selangor,Subang Jaya,47500,3.0542,101.5949
Selangor,Subang Jaya,47507,3.0439,101.5806
Selangor,Subang Jaya,47600,3.0473,101.5712
Selangor,Subang Jaya,47610,3.0439,101.5792
Selangor,Subang Jaya,47620,3.0337,101.5873
Selangor,Subang Jaya,47630,3.0334,101.5848
Selangor,Subang Jaya,47640,2.9766,101.6219
Selangor,Subang Jaya,47650,3.1402,101.6072
Selangor,Sungai Ayer Tawar,45100,3.776,100.875
Selangor,Sungai Besar,45300,3.5615,101.146
Selangor,Sungai Buloh,47000,3.1618,101.598
Selangor,Sungai Buloh,47100,3.2445,101.56
Selangor,Sungai Pelek,43950,2.8526,101.632
Selangor,Tanjong Karang,45500,3.316,101.3201
Selangor,Tanjong Sepat,42800,2.7691,101.5625
Selangor,Telok Panglima Garang,42425,3.0195,101.5246
Selangor,Telok Panglima Garang,42500,3.0639,101.5355
Selangor,Telok Panglima Garang,42507,2.9129,101.4686
Selangor,Telok Panglima Garang,42509,2.9129,101.4686
